5	-0.420430177124142	0.315085306420754	-1.60462585455627	0.218567134681381	-0.0811222378253201	-0.0769138807790318	-0.126138859908755	0.49236688426004	0.210153871151664	0.0889642894396818	-0.824191529337919
8	-0.775935918609518	3.78749532729503	1.20483167381428	-1.02353227906251	-0.76768493947562	-0.370908096524075	-1.49090689366492	-1.61401762551002	0.93862779960237	-0.874884089090616	1.85738237448031
7	-0.5389320909526	0.315085306420754	0.378520636058236	-0.688362595988758	-0.35574731848544	-0.95889652801416	-0.855583843468082	-0.94532413034493	-0.120970641780477	-1.22537440855618	0.394705699670368
8	-0.0649244356387653	-0.180973267989857	0.709045051160655	-0.924952960511404	0.147731996058114	0.334678021264028	-0.384974176655613	-0.343499984696341	1.86577643581236	-0.0862808702930997	-0.0115933766657277
5	0.883090874988906	3.88670704217715	-1.60462585455627	-0.964384687931844	1.29200316547528	-0.606103469120109	0.697428057013066	-0.109457261388549	-0.915669472817613	0.176586869306073	-0.986711159872357
6	-0.301928263295683	-0.081761553107735	0.62641394738505	-1.00381641535229	0.285044536388173	-1.13529305746119	0.0856354901568565	0.358628185226999	1.53465192288022	-0.17390345015949	-0.417892453001823
6	0.172079392018153	-0.28018498287198	-0.117265986595392	0.514305090334687	0.0104194557280534	1.21666066849916	2.50927527424107	0.49236688426004	0.408828578910946	0.0889642894396818	-0.0928531919329466
6	0.0535774781896943	-0.379396697754102	0.130627324731422	-1.06296400648295	0.285044536388173	-0.0181150376300233	0.17975742351935	-0.343499984696341	1.73332663063951	-0.436771189758662	-0.417892453001823
6	0.172079392018153	0.0174501617743873	0.461151739833841	0.455157499204026	0.239273689611487	-0.194511567077049	0.062105006816233	0.692974932809544	1.26975231253451	0.351832029038854	-0.0115933766657277
6	0.646087047331989	-0.081761553107735	1.20483167381428	-1.04324814277273	0.0561903025047401	-1.07649421431218	-0.149669343249378	-0.878454780828428	0.0114791633923784	0.00134170957329105	0.882264591273683
7	0.409083219675071	0.414297021302876	0.213258428507027	-0.865805369380742	-0.584601552368873	0.0994826486679938	-0.5732180433806	-1.14593217889443	-0.584544959885472	1.92903846663389	1.45108329814422
6	1.94960809944504	-0.379396697754102	0.461151739833841	0.790327182277773	-0.0811222378253201	-0.900097684865152	0.0856354901568565	1.12762570466684	0.0777040659788079	0.351832029038854	-0.417892453001823
6	1.71260427178812	-1.37151384657532	0.0479962209558179	-1.04324814277273	-0.172663931378693	-1.66448264580226	-2.14976042720237	-0.209761285663338	1.86577643581236	-0.787261509224225	-0.255372822467386
6	0.646087047331989	-0.28018498287198	0.213258428507027	-0.855947437525632	0.1935028428348	-0.253310410226057	-0.902644810149329	-0.677846732278886	0.0114791633923784	-0.436771189758662	0.23218606913593
6	-0.775935918609518	-1.56993727633957	0.0479962209558179	-0.964384687931844	-0.0353513910486333	0.452275707562045	-0.50262659335873	-0.0425879118720472	1.53465192288022	0.176586869306073	-1.23049060567401
5	-1.24994357392335	-0.081761553107735	-1.10883923190265	1.6873989810928	-0.0811222378253201	-0.782499998567134	0.956263373759924	0.726409607567795	1.20352740994808	-1.0501292488234	-0.255372822467386
5	0.527585133503529	0.0174501617743873	0.791676154936259	-0.924952960511404	1.5666282461354	-0.841298841716143	-0.361443693314989	-1.17936685365269	0.0114791633923784	-0.612016349491444	1.85738237448031
5	-0.420430177124142	1.10877902547773	-0.860945920575833	-0.195466003233248	0.239273689611487	-0.606103469120109	0.250348873541221	-0.209761285663338	0.34260367632452	-1.22537440855618	-0.417892453001823
6	0.172079392018153	0.513508736184998	-0.117265986595392	-1.02353227906251	0.33081538316486	0.158281491817002	-0.00848644320563732	-1.14593217889443	-0.385870252126189	-1.83873246762091	0.557225330204806
5	0.527585133503529	-0.379396697754102	0.461151739833841	2.27887489239941	0.513898770271607	0.569873393860062	0.250348873541221	1.96349257362322	0.143928968565234	-1.13775182868979	-1.55552986674289
5	0.527585133503529	-0.379396697754102	0.461151739833841	2.27887489239941	0.513898770271607	0.569873393860062	0.250348873541221	1.96349257362322	0.143928968565234	-1.13775182868979	-1.55552986674289
6	-0.183426349467224	-0.478608412636224	0.461151739833841	-0.76722605082964	5.77754614959057	1.62825257054222	0.462123223606832	-0.109457261388549	-0.518320057299045	-1.13775182868979	-0.905451344605138
6	-0.183426349467224	-0.379396697754102	0.461151739833841	-0.688362595988758	5.82331699636726	1.62825257054222	0.438592740266208	-0.109457261388549	-0.584544959885472	-1.31299698842257	-0.905451344605138
6	0.172079392018153	0.315085306420754	-0.613052609249019	0.198851270971161	1.06314893159185	-0.429706939673083	0.509184190288079	0.458932209501752	-0.385870252126189	-0.261526030025881	-0.580412083536261
6	-0.301928263295683	-0.379396697754102	-0.530421505473415	-0.984100551642065	0.513898770271607	-0.13571272392804	0.320940323563091	-0.209761285663338	0.210153871151664	0.614699768638026	-0.824191529337919
6	-0.183426349467224	-0.478608412636224	-0.613052609249019	-0.984100551642065	0.651211310601667	-0.13571272392804	0.368001290244338	-0.209761285663338	0.34260367632452	0.614699768638026	-0.824191529337919
7	0.646087047331989	-0.974666987046835	-0.199897090370996	-0.984100551642065	0.559669617048294	0.158281491817002	0.673897573672443	-0.310065309938091	-0.187195544366904	0.351832029038854	-0.417892453001823
4	-0.775935918609518	1.70404931477046	-0.613052609249019	-0.392624640335452	0.788523850931727	1.62825257054222	1.59158642395676	-0.00915323711379638	0.541278384083802	0.264209449172463	-0.580412083536261
5	-0.775935918609518	1.80326102965259	-0.695683713024624	-0.392624640335452	0.925836391261787	1.56945372739321	1.61511690729738	-0.0425879118720472	0.408828578910946	0.264209449172463	-0.580412083536261
6	0.172079392018153	0.315085306420754	-0.613052609249019	0.198851270971161	1.06314893159185	-0.429706939673083	0.509184190288079	0.458932209501752	-0.385870252126189	-0.261526030025881	-0.580412083536261
5	0.0535774781896943	-0.875455272164713	0.130627324731422	-0.27432945807413	0.971607238038474	-0.194511567077049	0.273879356881844	0.325193510468749	1.13730250736165	-0.0862808702930997	-0.580412083536261
6	0.409083219675071	-0.875455272164713	-0.199897090370996	-0.944668824221624	0.74275300415504	-0.253310410226057	0.815080473716184	-0.778150756553639	1.07107760477523	-0.436771189758662	0.963524406540901
7	-0.301928263295683	-0.28018498287198	-0.365159297922206	-1.04324814277273	1.01737808481516	0.217080334966011	-0.337913209974366	-0.878454780828428	1.0048527021888	0.789944928370807	0.394705699670368
7	-0.775935918609518	-1.17309041681108	-0.0346348828197868	-1.04324814277273	0.513898770271607	-0.841298841716143	-1.32619351028055	-1.01219347986143	0.87240289701594	-0.261526030025881	0.313445884403149
6	-0.5389320909526	-0.974666987046835	0.130627324731422	-1.06296400648295	-0.0353513910486333	0.217080334966011	-0.714400943424341	-0.978758805103181	0.806177994429514	-1.22537440855618	0.313445884403149
6	-0.0649244356387653	-0.776243557282591	2.11377381534593	-1.08267987019317	4.63327498017341	0.158281491817002	-0.149669343249378	-0.343499984696341	-0.915669472817613	-0.962506668957006	-1.1492307904068
6	0.0535774781896943	-0.28018498287198	0.130627324731422	-1.00381641535229	-0.309976471708753	-0.370908096524075	1.23862917384741	-1.07906282937793	-0.385870252126189	0.264209449172463	0.394705699670368
6	0.409083219675071	-0.677031842400469	0.0479962209558179	1.08606513793108	-0.126893084602007	0.0994826486679938	1.75629980734112	0.726409607567795	-0.650769862471901	0.0889642894396818	-0.7429317140707
6	-1.01293974626644	-0.875455272164713	-0.613052609249019	1.18464445648218	0.101961149281427	0.863867609605105	0.203287906859974	1.06075635515034	0.739953091843084	-1.13775182868979	-1.31175042094123
6	-0.301928263295683	1.00956731059561	-1.52199475078067	-0.353192912915011	-0.0811222378253201	-0.606103469120109	-1.42031544364304	-0.310065309938091	-0.518320057299045	-0.962506668957006	-0.255372822467386
6	0.646087047331989	-0.776243557282591	0.213258428507027	-1.02353227906251	-0.35574731848544	0.511074550711054	-0.643809493402471	-0.477238683729345	1.13730250736165	-1.31299698842257	-0.499152268269042
6	-0.0649244356387653	-0.577820127518346	-0.778314816800229	-0.29404532178435	2.11587840745564	-0.312109253375066	-0.361443693314989	0.358628185226999	-1.04811927799047	-0.261526030025881	-1.55552986674289
6	-1.01293974626644	-0.875455272164713	-0.613052609249019	1.18464445648218	0.101961149281427	0.863867609605105	0.203287906859974	1.06075635515034	0.739953091843084	-1.13775182868979	-1.31175042094123
5	0.172079392018153	1.90247274453471	-2.18304358098551	-1.04324814277273	-0.4930598588155	-1.07649421431218	0.297409840222468	-1.01219347986143	-1.1143441805769	-1.31299698842257	-0.0115933766657277
6	-0.301928263295683	1.00956731059561	-1.52199475078067	-0.353192912915011	-0.0811222378253201	-0.606103469120109	-1.42031544364304	-0.310065309938091	-0.518320057299045	-0.962506668957006	-0.255372822467386
6	0.409083219675071	-0.379396697754102	-0.530421505473415	-0.984100551642065	-0.35574731848544	-0.253310410226057	-0.384974176655613	-0.443804008971094	-0.253420446953333	-0.261526030025881	-0.174113007200165
5	-0.775935918609518	0.711932165949242	-2.51356799608793	-1.02353227906251	0.834294697708414	-0.370908096524075	-0.432035143336859	-0.209761285663338	0.210153871151664	0.439454608905245	-1.1492307904068
7	-0.5389320909526	-0.180973267989857	-0.778314816800229	0.00169263386895638	-0.264205624932067	-0.488505782822092	-0.337913209974366	-1.24623620316922	0.210153871151664	0.00134170957329105	1.69486274394587
5	-0.183426349467224	-0.28018498287198	-1.68725695833188	-1.02353227906251	-0.21843477815538	2.68663174722437	0.838610957056807	-0.677846732278886	-0.31964534953976	-0.612016349491444	-0.580412083536261
8	-0.183426349467224	-0.478608412636224	-0.199897090370996	-0.846089505670522	0.0104194557280534	-0.312109253375066	-0.996766743511822	-0.477238683729345	0.93862779960237	1.31568040756915	0.15092625386871
5	0.646087047331989	-0.379396697754102	-0.365159297922206	0.731179591147112	0.1935028428348	-0.841298841716143	-0.784992393446211	0.726409607567795	-0.385870252126189	-1.22537440855618	-0.824191529337919
6	-0.775935918609518	-0.081761553107735	0.791676154936259	0.277714725812042	0.46812792349492	0.746269923307088	2.48574479090045	0.525801559018291	-0.584544959885472	0.176586869306073	-1.23049060567401
5	-0.0649244356387653	0.215873591538631	-0.860945920575833	-0.353192912915011	0.696982157378353	0.893267031179609	2.35632713252702	0.592670908534792	0.87240289701594	0.965190088103589	-0.824191529337919
5	-1.01293974626644	-0.081761553107735	-0.44779040169781	-0.31376118549457	0.788523850931727	-0.253310410226057	1.47393400725364	0.793278957084297	3.32272429271377	1.92903846663389	-0.417892453001823
6	2.06811001327349	-0.478608412636224	1.03956946626307	-1.06296400648295	0.376586229941547	-1.54688495950425	-1.56149834368679	0.0242814376444544	-1.57791849868189	0.00134170957329105	-1.1492307904068
8	-0.183426349467224	-0.478608412636224	-0.199897090370996	-0.846089505670522	0.0104194557280534	-0.312109253375066	-0.996766743511822	-0.477238683729345	0.93862779960237	1.31568040756915	0.15092625386871
5	0.646087047331989	-0.379396697754102	-0.365159297922206	0.731179591147112	0.1935028428348	-0.841298841716143	-0.784992393446211	0.726409607567795	-0.385870252126189	-1.22537440855618	-0.824191529337919
7	0.290581305846611	-0.974666987046835	0.213258428507027	-0.984100551642065	-0.126893084602007	-0.253310410226057	-1.20854109357743	-1.41340957696048	0.475053481497373	-1.0501292488234	1.77612255921309
7	0.172079392018153	0.414297021302876	0.0479962209558179	-1.00381641535229	-0.172663931378693	-0.900097684865152	-1.63208979370866	-0.94532413034493	0.806177994429514	1.40330298743554	1.20730385234256
5	0.646087047331989	-0.974666987046835	-0.282528194146601	0.474873362914247	0.834294697708414	-0.5473046259711	-0.832053360127458	0.692974932809544	-1.64414340126832	0.614699768638026	-0.986711159872357
5	-0.183426349467224	2.59695474870956	-0.44779040169781	-0.195466003233248	0.651211310601667	-0.841298841716143	-0.784992393446211	0.291758835710498	0.541278384083802	-1.0501292488234	-1.23049060567401
6	-0.0649244356387653	-0.577820127518346	-0.199897090370996	-0.984100551642065	0.33081538316486	-0.0769138807790318	-0.5732180433806	-0.376934659454592	1.33597721512094	2.45477394583223	0.0696664386014911
6	0.290581305846611	-0.776243557282591	0.0479962209558179	1.89441555005012	0.1935028428348	0.922666452754114	0.650367090331819	1.49540712700767	0.143928968565234	0.965190088103589	-1.06797097513958
5	0.290581305846611	0.61272045106712	-1.10883923190265	-0.057454957261705	0.788523850931727	0.687471080158079	0.603306123650572	0.191454811435745	-0.120970641780477	-0.612016349491444	-0.417892453001823
6	0.527585133503529	-0.577820127518346	-0.282528194146601	0.356578180652924	0.0561903025047401	0.393476864413037	1.61511690729738	0.860148306600836	0.93862779960237	-0.261526030025881	-0.824191529337919
5	0.290581305846611	1.50562588500622	2.27903602289714	1.06634927422086	-0.0353513910486333	1.09906298220114	0.391531773584961	1.12762570466684	-0.518320057299045	-0.349148609892272	-1.47427005147567
6	0.290581305846611	1.60483759988834	2.36166712667275	1.06634927422086	-0.0811222378253201	0.981465295903122	0.320940323563091	1.16106037942513	-0.452095154712616	-0.261526030025881	-1.47427005147567
6	0.409083219675071	1.10877902547773	2.44429823044835	0.908622364539096	-0.0811222378253201	1.15786182535015	0.415062256925585	1.12762570466684	-0.650769862471901	-0.436771189758662	-1.47427005147567
6	-0.0649244356387653	-0.28018498287198	-0.199897090370996	1.36208722987417	0.1935028428348	1.98104562943627	1.49746449059426	1.06075635515034	0.210153871151664	-0.0862808702930997	-0.661671898803481
5	0.290581305846611	1.50562588500622	2.27903602289714	1.06634927422086	-0.0353513910486333	1.09906298220114	0.391531773584961	1.12762570466684	-0.518320057299045	-0.349148609892272	-1.47427005147567
6	0.290581305846611	1.60483759988834	2.36166712667275	1.06634927422086	-0.0811222378253201	0.981465295903122	0.320940323563091	1.16106037942513	-0.452095154712616	-0.261526030025881	-1.47427005147567
6	0.409083219675071	1.10877902547773	2.44429823044835	0.908622364539096	-0.0811222378253201	1.15786182535015	0.415062256925585	1.12762570466684	-0.650769862471901	-0.436771189758662	-1.47427005147567
5	-0.894437832437978	-0.081761553107735	0.791676154936259	0.218567134681381	0.147731996058114	1.74585025684023	2.46221430755983	0.559236233776541	-0.452095154712616	-0.17390345015949	-1.23049060567401
7	0.0535774781896943	-0.379396697754102	-0.0346348828197868	-0.924952960511404	-0.4930598588155	0.687471080158079	-0.0555474098868842	-1.34654022744398	0.475053481497373	-0.787261509224225	1.69486274394587
7	0.0535774781896943	-0.677031842400469	-0.0346348828197868	-0.905237096801183	-0.538830705592187	0.746269923307088	-0.0555474098868842	-1.37997490220223	0.408828578910946	-0.699638929357835	1.69486274394587
7	0.764588961160447	-1.07387870192896	-0.117265986595392	-0.924952960511404	-0.264205624932067	0.922666452754114	0.226818390200597	-0.81158543131189	0.143928968565234	-0.436771189758662	0.801004776006464
6	0.290581305846611	-0.180973267989857	-0.365159297922206	1.18464445648218	-0.0811222378253201	1.56945372739321	2.39162285753796	0.960452330875588	-0.981894375404039	-0.612016349491444	-1.06797097513958
6	-1.01293974626644	0.61272045106712	2.69219154177517	1.8746996863399	0.0104194557280534	-0.5473046259711	0.603306123650572	1.29479907845813	-0.31964534953976	0.0889642894396818	-1.39301023620845
7	2.06811001327349	-0.131367410548796	0.213258428507027	-1.02353227906251	-0.538830705592187	-1.19409190061019	-1.3732544769618	-0.911889455586679	-1.57791849868189	-1.13775182868979	0.719744960739245
4	3.490132979215	0.811143880831365	1.03956946626307	0.810043045987994	-0.35574731848544	-1.84087917524929	-1.30266302693993	0.525801559018291	-1.97526791420046	-1.66348730788813	-0.336632637734605
6	-1.01293974626644	0.61272045106712	2.69219154177517	1.8746996863399	0.0104194557280534	-0.5473046259711	0.603306123650572	1.29479907845813	-0.31964534953976	0.0889642894396818	-1.39301023620845
5	0.646087047331989	-0.28018498287198	0.295889532282632	1.40151895729461	0.651211310601667	0.981465295903122	1.26215965718803	1.16106037942513	-1.24679398574975	-0.436771189758662	-1.1492307904068
5	0.290581305846611	-1.56993727633957	-0.117265986595392	0.63260027259601	0.376586229941547	1.68705141369122	0.556245156969326	0.726409607567795	1.40220211770736	-0.699638929357835	-0.905451344605138
5	-1.01293974626644	-0.677031842400469	-0.778314816800229	1.12549686535152	0.1935028428348	1.15786182535015	0.603306123650572	0.993887005633839	1.0048527021888	-0.874884089090616	-0.905451344605138
5	0.764588961160447	0.265479448979692	0.543782843609446	2.46617559764651	0.60544046382498	0.511074550711054	0.744489023694313	1.99692724838147	-1.31301888833618	-0.261526030025881	-1.23049060567401
5	0.646087047331989	-0.28018498287198	0.295889532282632	1.40151895729461	0.651211310601667	0.981465295903122	1.26215965718803	1.16106037942513	-1.24679398574975	-0.436771189758662	-1.1492307904068
6	0.527585133503529	-1.47072556145745	-0.117265986595392	1.57896173068659	0.239273689611487	-0.0769138807790318	-0.690870460083718	1.12762570466684	0.0777040659788079	-1.22537440855618	-1.06797097513958
5	0.290581305846611	-1.56993727633957	-0.117265986595392	0.63260027259601	0.376586229941547	1.68705141369122	0.556245156969326	0.726409607567795	1.40220211770736	-0.699638929357835	-0.905451344605138
6	0.290581305846611	-0.478608412636224	0.130627324731422	1.99299486860122	-0.264205624932067	1.45185604109519	0.768019507034937	1.66258050079893	-0.187195544366904	0.877567508237198	-1.1492307904068
6	0.290581305846611	-0.478608412636224	0.130627324731422	1.99299486860122	-0.264205624932067	1.45185604109519	0.768019507034937	1.66258050079893	-0.187195544366904	0.877567508237198	-1.1492307904068
5	0.0535774781896943	0.513508736184998	-0.44779040169781	-1.00381641535229	0.239273689611487	0.0994826486679938	1.14450724048491	-0.443804008971094	0.541278384083802	0.965190088103589	-0.174113007200165
6	-0.420430177124142	-1.07387870192896	1.70061829646791	0.415725771783585	1.65816993968877	1.68705141369122	0.579775640309949	0.626105583293043	-1.97526791420046	-0.874884089090616	-1.39301023620845
5	0.409083219675071	-0.081761553107735	1.03956946626307	2.43660180208118	0.285044536388173	0.569873393860062	2.74458010764731	1.99692724838147	-0.981894375404039	0.264209449172463	-1.31175042094123
5	0.409083219675071	0.315085306420754	1.37009388136549	1.36208722987417	0.46812792349492	1.92224678628726	1.3327511072099	1.39510310273289	-1.18056908316332	-0.17390345015949	-1.06797097513958
5	-0.183426349467224	1.30720245524198	0.0479962209558179	0.553736817755128	0.147731996058114	-0.370908096524075	0.273879356881844	0.927017656117337	0.210153871151664	0.176586869306073	-1.1492307904068
5	-0.183426349467224	1.30720245524198	0.0479962209558179	0.553736817755128	0.147731996058114	-0.370908096524075	0.273879356881844	0.927017656117337	0.210153871151664	0.176586869306073	-1.1492307904068
4	-1.60544931540873	2.05129031685789	-2.76146130741474	-0.964384687931844	0.8800655444851	-1.60568380265325	-0.832053360127458	-0.00915323711379638	2.92537487719521	-0.787261509224225	-0.661671898803481
6	-1.01293974626644	0.315085306420754	-0.778314816800229	-0.609499141147877	-0.21843477815538	-0.606103469120109	0.10916597349748	-0.878454780828428	0.806177994429514	-0.436771189758662	0.638485145472026
6	0.172079392018153	-1.37151384657532	0.543782843609446	-0.924952960511404	-0.4930598588155	-1.13529305746119	-1.25560206025868	-0.978758805103181	0.0114791633923784	-0.612016349491444	1.04478422180812
5	0.409083219675071	0.315085306420754	1.37009388136549	1.36208722987417	0.46812792349492	1.92224678628726	1.3327511072099	1.39510310273289	-1.18056908316332	-0.17390345015949	-1.06797097513958
5	0.527585133503529	0.414297021302876	1.20483167381428	1.36208722987417	0.651211310601667	1.27545951164816	1.35628159055052	1.39510310273289	-0.981894375404039	0.0889642894396818	-1.06797097513958
5	-1.13144166009489	0.811143880831365	-2.43093689231232	-0.136318412102587	0.0104194557280534	-0.841298841716143	-1.20854109357743	-0.209761285663338	0.210153871151664	0.176586869306073	-0.255372822467386
5	1.12009470264582	-0.379396697754102	-0.117265986595392	1.14521272906174	0.376586229941547	0.393476864413037	-0.00848644320563732	1.46197245224939	-1.18056908316332	0.439454608905245	-1.39301023620845
5	0.646087047331989	-1.17309041681108	-0.199897090370996	0.0904140205649481	0.60544046382498	-0.253310410226057	-0.173199826590001	0.39206285998525	0.673728189256658	-1.31299698842257	-0.661671898803481
6	0.0535774781896943	-0.875455272164713	-0.44779040169781	-0.27432945807413	0.559669617048294	-1.2528907437592	0.17975742351935	0.39206285998525	0.673728189256658	-1.13775182868979	-1.1492307904068
6	-0.5389320909526	-1.47072556145745	1.12220057003868	-0.944668824221624	2.11587840745564	0.275879178115019	0.462123223606832	-0.410369334212843	0.143928968565234	-1.13775182868979	-0.580412083536261
6	-0.183426349467224	-0.875455272164713	0.213258428507027	-1.04324814277273	-0.90499747980568	1.62825257054222	0.10916597349748	-0.94532413034493	0.541278384083802	-0.0862808702930997	0.394705699670368
5	0.646087047331989	1.10877902547773	-0.860945920575833	0.119987816130279	-0.584601552368873	-0.370908096524075	-0.290852243293119	-0.00915323711379638	-0.31964534953976	-0.612016349491444	-0.0115933766657277
7	-0.420430177124142	-0.379396697754102	-0.117265986595392	0.238282998391601	-0.35574731848544	0.746269923307088	1.52099497393489	0.592670908534792	1.73332663063951	0.439454608905245	-0.661671898803481
7	-0.894437832437978	0.215873591538631	1.86588050401912	-0.708078459698979	-0.0811222378253201	0.687471080158079	0.956263373759924	-0.544108033245883	0.739953091843084	0.702322348504416	0.313445884403149
6	-0.894437832437978	0.215873591538631	1.86588050401912	-0.727794323409199	0.0104194557280534	0.628672237009071	1.07391579046304	-0.544108033245883	0.806177994429514	0.702322348504416	0.313445884403149
5	-1.36844548775181	-0.180973267989857	-0.695683713024624	0.790327182277773	-1.1796225604658	-1.66448264580226	-1.91445559379614	-0.00915323711379638	1.33597721512094	-1.0501292488234	0.0696664386014911
7	-0.420430177124142	-0.379396697754102	-0.117265986595392	0.238282998391601	-0.35574731848544	0.746269923307088	1.52099497393489	0.592670908534792	1.73332663063951	0.439454608905245	-0.661671898803481
5	-0.420430177124142	1.45602002756516	0.543782843609446	1.32265550245372	-0.35574731848544	1.39305719794618	2.41515334087858	1.29479907845813	0.27637877373809	0.702322348504416	-1.23049060567401
5	-0.301928263295683	-0.379396697754102	-0.530421505473415	1.85498382262968	-0.4930598588155	0.628672237009071	1.16803772382554	1.39510310273289	0.34260367632452	0.176586869306073	-1.06797097513958
5	-0.0649244356387653	-0.081761553107735	-0.943577024351438	0.336862316942703	-0.538830705592187	1.15786182535015	1.52099497393489	0.692974932809544	0.0114791633923784	0.264209449172463	-1.31175042094123
5	-0.183426349467224	-0.081761553107735	-0.199897090370996	1.83526795891946	-0.447289012038813	0.511074550711054	0.956263373759924	1.29479907845813	0.475053481497373	0.614699768638026	-0.7429317140707
6	1.59410235795966	-0.478608412636224	0.543782843609446	-1.02353227906251	-0.859226633028993	0.0406838055189853	-0.408504659996236	-0.677846732278886	-0.452095154712616	-0.962506668957006	0.15092625386871
5	0.290581305846611	0.910355595713487	2.77482264555077	0.810043045987994	-0.0353513910486333	0.805068766456096	0.391531773584961	1.16106037942513	-0.187195544366904	-0.436771189758662	-1.47427005147567
7	-0.0649244356387653	-0.875455272164713	0.213258428507027	-0.885521233090963	-0.4930598588155	-0.312109253375066	-0.996766743511822	-0.778150756553639	-0.253420446953333	0.439454608905245	0.23218606913593
6	1.4756004441312	0.0174501617743873	0.461151739833841	-0.885521233090963	-0.76768493947562	-1.01769537116317	-1.39678496030242	-0.577542708004134	0.27637877373809	0.264209449172463	1.04478422180812
5	-0.65743400478106	0.315085306420754	0.0479962209558179	-0.826373641960301	-0.0353513910486333	-0.900097684865152	-1.44384592698367	-0.443804008971094	0.739953091843084	-0.524393769625053	-0.255372822467386
5	0.290581305846611	0.910355595713487	2.77482264555077	0.810043045987994	-0.0353513910486333	0.805068766456096	0.391531773584961	1.16106037942513	-0.187195544366904	-0.436771189758662	-1.47427005147567
6	1.23859661647428	-0.677031842400469	0.543782843609446	-1.02353227906251	-0.309976471708753	0.158281491817002	-0.737931426764964	-0.677846732278886	0.143928968565234	0.439454608905245	0.23218606913593
6	1.94960809944504	-0.677031842400469	0.62641394738505	-0.412340504045673	-0.447289012038813	-0.664902312269117	-0.926175293489952	0.224889486193996	-0.0547457391940481	0.351832029038854	-0.661671898803481
6	1.4756004441312	-0.776243557282591	0.543782843609446	-0.865805369380742	-0.401518165262127	-0.95889652801416	-1.20854109357743	-0.644412057520636	-0.452095154712616	0.439454608905245	0.557225330204806
